id,full_name,profession,license_number,authority,status,province,trust_score,identity_verified,risk_level
2683a471-10ce-40d3-b49a-4aaa332528dd,"John Grootboom",Specialist,MP674812,HPCSA,Suspended,KwaZulu-Natal,59,true,Medium
ca892457-06cd-4aaa-a8ac-e12dcb503f17,"Sarah Zuma",Nurse,REG36745,SANC,Practising,Free State,93,true,Low
e0dc2fb3-7d27-4b46-ad04-e9c436bf7ad6,"Chris Khuma",Attorney,LP126234,LPC,Struck Off,Mpumalanga,18,false,Critical
d6eaa8fd-27de-444e-9269-ca3a0d6c7dda,"Nomsa Smith",Specialist,MP614881,HPCSA,Suspended,North West,45,true,Medium
fc6c26db-8b00-4400-b963-c54380954730,"Sarah Grootboom",Attorney,LP560905,LPC,Practising,Northern Cape,90,true,Low
92dd18e6-6c4f-4857-af5d-4aa738806650,"Musa Smith",Advocate,LP159860,LPC,Suspended,Limpopo,54,true,Medium
32ae0c9b-c0cd-493c-93f8-035de66d44ed,"John Smith",Advocate,LP657874,LPC,Active,Limpopo,99,true,Low
1c1ad50e-1afb-46b4-852f-27b1aebdf9c2,"Sarah Khuma",Psychologist,MP844237,HPCSA,Struck Off,North West,4,false,Critical
1b69d09c-b382-45c3-9bca-cadf290fb912,"Lindiwe Smit",Doctor,MP494763,HPCSA,Struck Off,North West,29,false,Critical
617105d4-398d-4e78-8f6e-b43c8f825294,"Jane Dlamini",Nurse,REG48329,SANC,Suspended,Mpumalanga,48,true,Medium
6616cd99-d2e7-4615-b943-89372d82b38c,"Musa Smit",Nurse,REG32754,SANC,Practising,Eastern Cape,99,true,Low
d32738ce-7976-427f-8eb2-feba2d2c0e9f,"Lerato Ndlovu",Psychologist,MP824276,HPCSA,Practising,North West,97,true,Low
43320d23-040b-4f79-bfe1-9d20dd7914b2,"John Khuma",Psychologist,MP440055,HPCSA,Struck Off,Free State,6,false,Critical
8422b55f-339c-4b15-b9ee-b7a2cc18c59b,"Tumi Dlamini",Advocate,LP982411,LPC,Suspended,Gauteng,53,true,Medium
23f8e342-4c79-4c27-ae25-e4a2bd7b98bf,"Thabo Muller",Attorney,LP723940,LPC,Practising,Mpumalanga,91,true,Low
c784575e-18d9-43f4-b3aa-2217f8a3344b,"Musa Grootboom",Specialist,MP641087,HPCSA,Good Standing,Gauteng,100,true,Low
915a9f77-94eb-45c6-98c4-b3e0c40bd078,"Sarah Smit",Attorney,LP524600,LPC,Struck Off,Eastern Cape,22,false,Critical
f9d6afee-2384-4344-a419-dd91d195225b,"Jane Botha",Advocate,LP332012,LPC,Good Standing,Limpopo,99,true,Low
a93e580e-f57d-4d15-a4f9-32a84021ca0f,"Chris Zuma",Attorney,LP135499,LPC,Struck Off,Eastern Cape,10,false,Critical
095367dc-b333-4441-a1af-031f3521d1ff,"Chris Khuma",Nurse,REG55531,SANC,Suspended,Free State,44,true,Medium
d7c95fbc-6f04-46a9-a56a-6062529fd8cb,"Jane Dlamini",Advocate,LP825234,LPC,Good Standing,Limpopo,94,true,Low
bfeccd17-1fc9-4db3-90d4-245b89a292a5,"Chris Zuma",Attorney,LP213428,LPC,Struck Off,Eastern Cape,16,false,Critical
72faebf5-dabf-4f96-8964-3b7374b22990,"Sarah Molefe",Nurse,REG84339,SANC,Active,Free State,98,true,Low
1c1c5f87-5ede-48cd-9c3d-adaf5c9d1d51,"Kevin Molefe",Doctor,MP417107,HPCSA,Suspended,Mpumalanga,47,true,Medium
6ad18437-5caa-43aa-9f15-b5d16e013235,"Chris Smith",Doctor,MP814634,HPCSA,Active,Limpopo,93,true,Low
17d27757-08f1-4258-b5c0-32a9849db066,"John Molefe",Nurse,REG28511,SANC,Suspended,Gauteng,58,true,Medium
51fb76df-6da3-41d4-b892-fa7b21cd36b5,"Lindiwe Smit",Attorney,LP722026,LPC,Suspended,Eastern Cape,42,true,Medium
37123216-e64e-41a3-baed-b175646e4681,"Sipho Smith",Psychologist,MP538832,HPCSA,Suspended,KwaZulu-Natal,41,true,Medium
48d5a423-b4ac-45b4-ac59-5f25ddfabc06,"Lindiwe Muller",Advocate,LP373654,LPC,Active,Mpumalanga,96,true,Low
2cbe29fb-af74-4909-bad8-30901c044a44,"Jane Zuma",Doctor,MP221063,HPCSA,Good Standing,Gauteng,99,true,Low
7e9fb015-4124-4497-bcce-f464676aef57,"Jane Muller",Specialist,MP598937,HPCSA,Struck Off,Western Cape,13,false,Critical
1b305147-1a40-48ff-8239-29ae9b1b4fa3,"Chris Khuma",Doctor,MP234464,HPCSA,Good Standing,Free State,95,true,Low
592247d5-9344-4ced-b38b-c754746a204c,"Lerato Smith",Psychologist,MP924833,HPCSA,Active,Eastern Cape,91,true,Low
7943bf26-0e34-4964-9b5e-3470c903e0de,"Musa Zuma",Attorney,LP973370,LPC,Practising,KwaZulu-Natal,96,true,Low
e0d4229b-f837-42ca-9243-6149bd486373,"Kevin Smit",Attorney,LP228698,LPC,Struck Off,KwaZulu-Natal,29,false,Critical
0f59b602-806f-47d8-95c7-2065932341f2,"Sipho Ndlovu",Advocate,LP335204,LPC,Struck Off,Northern Cape,10,false,Critical
5c5e274b-6dd3-4d75-9ddc-b2fcb645f692,"John Botha",Specialist,MP317692,HPCSA,Active,Mpumalanga,91,true,Low
779dca27-7ad9-4bc5-9afe-f9b70b44b956,"Kevin Molefe",Nurse,REG83308,SANC,Practising,Mpumalanga,90,true,Low
71bfcfa6-7eaf-4e4b-b96a-dc8e0a841b77,"Jane Grootboom",Advocate,LP600448,LPC,Active,Free State,90,true,Low
7f8ff1da-8054-4abd-bae0-91932a8b30e9,"Kevin Smith",Advocate,LP888043,LPC,Practising,Gauteng,93,true,Low
d4b5395e-c142-4723-9988-2be93ab88d1b,"Lerato Khuma",Specialist,MP439771,HPCSA,Good Standing,Limpopo,92,true,Low
d13c2c4f-e41e-4688-9a04-5c28a06a7231,"Lindiwe Molefe",Specialist,MP881131,HPCSA,Struck Off,Western Cape,6,false,Critical
92070de3-2fd1-4b85-b85a-3182e1be88d9,"Kevin Muller",Nurse,REG82014,SANC,Struck Off,Eastern Cape,7,false,Critical
643f4623-15a2-47d7-b14b-44ca1f4e0c92,"Sipho Ndlovu",Psychologist,MP641172,HPCSA,Good Standing,Western Cape,98,true,Low
817721f1-d2e2-4e1d-bb25-b3cc6ac0c768,"Lindiwe Grootboom",Advocate,LP374655,LPC,Active,Mpumalanga,94,true,Low
2f30fdc2-c6e3-42cd-a957-bb10d1b5858c,"Lerato Smit",Psychologist,MP813430,HPCSA,Practising,Mpumalanga,100,true,Low
0c1a539f-6405-4c99-ab92-f9c75a55b30b,"Lerato Khuma",Doctor,MP304977,HPCSA,Active,KwaZulu-Natal,94,true,Low
35d2b3ea-6606-40e0-8453-45092e976a40,"John Botha",Advocate,LP304068,LPC,Struck Off,Gauteng,8,false,Critical
869ea00c-ff6c-4cca-9e18-4e72e443817c,"Jane Smith",Specialist,MP444564,HPCSA,Active,Eastern Cape,91,true,Low
af5afa9e-62b2-4018-be82-548a51ef7457,"Chris Grootboom",Specialist,MP615082,HPCSA,Good Standing,KwaZulu-Natal,96,true,Low
f504547a-1748-4e43-98ca-8ff09e03ae78,"Kevin Botha",Doctor,MP898858,HPCSA,Suspended,KwaZulu-Natal,46,true,Medium
158125a3-0390-4289-bd44-ed662ce90c2b,"Lerato Muller",Doctor,MP663288,HPCSA,Suspended,North West,40,true,Medium
8a250f48-8480-4331-a04f-034e7051ef24,"John Grootboom",Psychologist,MP777804,HPCSA,Practising,Northern Cape,94,true,Low
cf98a235-4cf1-4a72-87b1-5a36228cc40b,"Jane Botha",Psychologist,MP401688,HPCSA,Active,Limpopo,98,true,Low
4f855d6c-a9f9-48f3-b3ac-940453e18716,"John Dlamini",Nurse,REG52072,SANC,Suspended,Eastern Cape,48,true,Medium
9116744f-0758-4da3-b9cd-2aadc9d5c5c9,"Sarah Dlamini",Advocate,LP295995,LPC,Good Standing,KwaZulu-Natal,98,true,Low
e2b7f28d-bda1-460d-a43d-c20034d1a036,"Sarah Botha",Specialist,MP240450,HPCSA,Good Standing,Mpumalanga,94,true,Low
1e7d1273-ede8-4ffe-b451-2c90bf051ae1,"Tumi Smith",Psychologist,MP593144,HPCSA,Good Standing,Gauteng,100,true,Low
c48c986a-1828-48d4-b518-379d93c05dc0,"Tumi Dlamini",Nurse,REG16775,SANC,Practising,North West,97,true,Low
ec1b8966-7972-4c79-9a03-de3e2fc320a9,"Sarah Khuma",Doctor,MP764544,HPCSA,Struck Off,Mpumalanga,13,false,Critical
5acab9d8-9ee8-4d1c-92f6-83534cbccbc3,"Thabo Zuma",Attorney,LP926439,LPC,Good Standing,Eastern Cape,91,true,Low
198578da-0c3e-42a0-8811-79b9f552350d,"Jane Dlamini",Psychologist,MP887302,HPCSA,Struck Off,North West,22,false,Critical
b5ea9e0f-e9f4-4569-a6dc-ac7c90d4d92a,"Tumi Grootboom",Doctor,MP925995,HPCSA,Suspended,Eastern Cape,53,true,Medium
78f6ccff-3e6a-4f2b-bc16-00a0c218a934,"Lerato Zuma",Nurse,REG79200,SANC,Suspended,Free State,56,true,Medium
19357ea8-263c-438b-a0ec-6ef3be8146fb,"Tumi Botha",Attorney,LP481350,LPC,Practising,Limpopo,95,true,Low
60ba7352-c766-4288-b8a4-04dddf83163f,"Thabo Smit",Doctor,MP597498,HPCSA,Good Standing,North West,96,true,Low
9d3c99a5-44aa-4189-b104-4d3465e96a4b,"Sarah Khuma",Attorney,LP801092,LPC,Good Standing,Gauteng,99,true,Low
7ec4b73a-65e5-4d08-bfc9-6a627047d672,"Nomsa Smith",Nurse,REG20728,SANC,Practising,Free State,91,true,Low
23f7916c-e5a7-48e3-bf6c-5b31ee2e1d8d,"Tumi Molefe",Attorney,LP930056,LPC,Good Standing,Free State,94,true,Low
46ceb7bf-c845-4b4d-8c54-cb7eddca8763,"Jane Smit",Psychologist,MP534210,HPCSA,Good Standing,Western Cape,97,true,Low
2997a391-5b4a-45d8-903c-d62b6eb3e634,"Tumi Smit",Psychologist,MP334436,HPCSA,Practising,Mpumalanga,92,true,Low
c9378852-8bbc-4bd4-8135-bfa7b2c7d838,"Jane Grootboom",Nurse,REG61748,SANC,Suspended,Western Cape,49,true,Medium
21ea0f0f-9750-489b-bb19-6d122dfdcc3b,"Thabo Zuma",Attorney,LP888471,LPC,Suspended,Free State,48,true,Medium
dfa5ce78-ef68-4a28-bdc9-8deb3b018fc4,"Musa Dlamini",Attorney,LP258010,LPC,Good Standing,Free State,94,true,Low
4a811bd0-2db6-4fb3-9169-673370f02da6,"Lerato Dlamini",Psychologist,MP729557,HPCSA,Practising,Northern Cape,99,true,Low
8b1e8de2-bb8a-4cc5-93e0-0d9549486f10,"Sipho Smith",Nurse,REG22592,SANC,Practising,Eastern Cape,93,true,Low
c6a57074-8324-4bdd-9196-2360d7a6d7df,"Musa Ndlovu",Advocate,LP949637,LPC,Suspended,North West,52,true,Medium
2c427804-7852-4a6d-b8a4-a615b8164e3d,"Lerato Khuma",Psychologist,MP667082,HPCSA,Suspended,Northern Cape,52,true,Medium
cbb8b913-f5d7-440d-9947-6bc6fe04c187,"Jane Muller",Doctor,MP849771,HPCSA,Practising,Limpopo,91,true,Low
9c0e5e78-1847-4037-9a01-24694f66e6c4,"Kevin Zuma",Psychologist,MP842361,HPCSA,Good Standing,Western Cape,97,true,Low
f5305681-a808-48a0-8ad6-760faece8916,"Tumi Dlamini",Nurse,REG94391,SANC,Active,KwaZulu-Natal,99,true,Low
1fe25661-e54e-4f92-ba07-d10fd6cb5c33,"Lerato Smit",Psychologist,MP306529,HPCSA,Good Standing,North West,92,true,Low
5fd875e6-bce6-4ae5-bde4-f067a8978d8f,"Nomsa Ndlovu",Specialist,MP807341,HPCSA,Good Standing,Free State,100,true,Low
47934165-6198-40a8-ae8a-8d3cf322cdea,"Sarah Muller",Attorney,LP813252,LPC,Practising,North West,94,true,Low
3e36b0db-9f0a-46ed-8175-ac152233e274,"Lerato Smith",Specialist,MP681928,HPCSA,Practising,Mpumalanga,96,true,Low
7fe1a462-9070-47bd-80e6-855b133ec466,"Nomsa Dlamini",Specialist,MP936255,HPCSA,Struck Off,Northern Cape,5,false,Critical
a893a049-8fbe-4135-9591-154ad6afc1a9,"Tumi Zuma",Specialist,MP539856,HPCSA,Good Standing,Limpopo,100,true,Low
9794f062-aaed-408a-bc75-d0e1efe843e0,"Nomsa Molefe",Psychologist,MP827980,HPCSA,Active,Mpumalanga,96,true,Low
6a77837b-2d74-49cc-8601-c9d306b6a104,"John Grootboom",Specialist,MP512905,HPCSA,Practising,Western Cape,98,true,Low
4520b349-3037-4d7d-b1b7-c9046d1e2ea0,"Kevin Dlamini",Nurse,REG86801,SANC,Practising,Limpopo,99,true,Low
bc48a0cf-0ed0-460f-9f63-fe9af4495ed4,"Lerato Khuma",Doctor,MP664088,HPCSA,Suspended,Limpopo,53,true,Medium
aa4ad639-fded-47f2-8da6-835e5c60d600,"Chris Khuma",Nurse,REG37852,SANC,Suspended,Mpumalanga,43,true,Medium
b8326050-0ee2-44ac-8f31-fe939acbaf56,"Musa Khuma",Advocate,LP983589,LPC,Good Standing,Eastern Cape,97,true,Low
29d0eda7-9940-4bad-887f-5071ff6add03,"Chris Dlamini",Specialist,MP718086,HPCSA,Good Standing,Northern Cape,99,true,Low
5e291521-8664-43c8-8771-bee80a206dca,"John Botha",Specialist,MP586222,HPCSA,Suspended,Northern Cape,55,true,Medium
899164e9-889c-443a-b8b5-74ba05cdd5a9,"Lerato Smit",Advocate,LP583266,LPC,Good Standing,Mpumalanga,99,true,Low
3a46792e-9110-4b6c-bb08-9acf4adefc64,"Sarah Khuma",Psychologist,MP842237,HPCSA,Good Standing,Eastern Cape,99,true,Low
dba14c34-bcde-4317-bb3a-8859bf6356ed,"Chris Smit",Attorney,LP256584,LPC,Active,KwaZulu-Natal,96,true,Low
0b34d0af-f76d-4cbb-b1a9-cf5bd4ab28e7,"Kevin Grootboom",Doctor,MP640985,HPCSA,Struck Off,Northern Cape,28,false,Critical
aaab190b-fee2-4e77-adde-bdb93bfe0ba3,"Tumi Molefe",Nurse,REG20995,SANC,Practising,Western Cape,92,true,Low
aab5d1f6-0edf-4e82-89bf-65e985e3faa0,"Jane Khuma",Doctor,MP228277,HPCSA,Practising,Mpumalanga,91,true,Low
38cd1274-49aa-498d-9e43-240c6d706de0,"Lerato Khuma",Psychologist,MP911123,HPCSA,Struck Off,Free State,14,false,Critical
1f2043d0-1131-4ec8-9853-b4b5b50ac546,"Sarah Khuma",Psychologist,MP401743,HPCSA,Suspended,Northern Cape,60,true,Medium
7f82ac17-3437-4f83-ab3b-180248aa24a7,"John Dlamini",Psychologist,MP686514,HPCSA,Struck Off,Gauteng,30,false,Critical
077dafbb-8ca8-471b-8446-6213b6f3b426,"Jane Ndlovu",Nurse,REG29590,SANC,Active,Eastern Cape,92,true,Low
a48cc201-2d6c-4236-acd2-b031be9e9d74,"Sarah Smit",Psychologist,MP192773,HPCSA,Suspended,North West,54,true,Medium
23fedef7-f2cd-4bf4-b16e-7f33a2fc03f6,"Sarah Smit",Psychologist,MP600816,HPCSA,Suspended,Gauteng,57,true,Medium
bb334cd2-4cd5-4cca-898a-7507458ffc13,"Sarah Zuma",Nurse,REG94472,SANC,Practising,KwaZulu-Natal,100,true,Low
9e6a92c1-51af-47c9-965a-eec53e1ce57f,"Lindiwe Molefe",Attorney,LP607188,LPC,Active,North West,98,true,Low
dea2db24-f4ac-4dd0-add5-566baad6f575,"Musa Muller",Specialist,MP139206,HPCSA,Good Standing,Western Cape,91,true,Low
4b743cf7-265f-4475-bd65-45a1a3aadca9,"Sarah Smith",Psychologist,MP590881,HPCSA,Struck Off,Free State,5,false,Critical
e25201ae-5709-4d81-855f-3ab2383f8be0,"Sarah Smit",Advocate,LP939802,LPC,Active,KwaZulu-Natal,90,true,Low
59bbbc5f-4ec7-4a9e-8934-288707bbe85c,"Sarah Smith",Doctor,MP920404,HPCSA,Practising,KwaZulu-Natal,90,true,Low
9182263d-dace-4694-a802-3102b31229aa,"Sarah Dlamini",Specialist,MP579798,HPCSA,Active,North West,100,true,Low
f1fcd21f-3f4d-42a3-83f0-e34d38803d13,"Lerato Botha",Attorney,LP957816,LPC,Good Standing,KwaZulu-Natal,94,true,Low
ed3e1b6c-3751-4a15-89da-366699489fec,"Sipho Khuma",Advocate,LP139290,LPC,Suspended,Limpopo,44,true,Medium
0fb8195b-455b-42d4-b5eb-fc858bca610b,"Kevin Ndlovu",Doctor,MP273190,HPCSA,Suspended,Gauteng,57,true,Medium
d3ce0712-4d1b-45e7-a38e-0b8d7e324cc6,"Musa Zuma",Doctor,MP113137,HPCSA,Suspended,Gauteng,49,true,Medium
dde97961-bc89-4978-9529-78ac09043512,"John Smith",Doctor,MP772823,HPCSA,Struck Off,North West,3,false,Critical
6190627c-cd37-46ed-a617-37508a6ef6df,"Musa Smit",Doctor,MP510129,HPCSA,Suspended,Limpopo,48,true,Medium
8ba222aa-d95d-4081-af45-e2b09a15528e,"Thabo Smith",Specialist,MP129189,HPCSA,Good Standing,Limpopo,96,true,Low
250dbb10-8ca8-4c52-9516-eb6fdd5dee76,"John Zuma",Psychologist,MP350090,HPCSA,Practising,Northern Cape,100,true,Low
181e8995-e2c3-4fe6-bf52-b392128b9451,"Lindiwe Khuma",Advocate,LP644904,LPC,Active,Western Cape,96,true,Low
ec7a4b80-b3a0-4253-8d58-419f4011d448,"Nomsa Ndlovu",Advocate,LP130916,LPC,Suspended,KwaZulu-Natal,55,true,Medium
042fcd9d-cd72-4190-850c-386bfce1dae5,"Musa Molefe",Psychologist,MP138709,HPCSA,Practising,North West,96,true,Low
7daa13d1-bfa9-44b8-9575-ada7e7676b3f,"Musa Zuma",Psychologist,MP658402,HPCSA,Active,Northern Cape,99,true,Low
ffb15802-a9e5-4603-9526-dd029aebe062,"Sipho Muller",Doctor,MP256583,HPCSA,Practising,Eastern Cape,92,true,Low
6709dc67-762b-43bb-a8c4-daad92495164,"Musa Smit",Psychologist,MP120918,HPCSA,Struck Off,Limpopo,29,false,Critical
0338492d-01aa-415a-b1da-036846aae664,"John Botha",Psychologist,MP898878,HPCSA,Struck Off,Limpopo,29,false,Critical
2e52c6dd-d753-4439-a3e5-9bf90fface1e,"Chris Khuma",Doctor,MP880814,HPCSA,Suspended,Western Cape,58,true,Medium
51b8bd36-3f1b-484b-a54a-b1caab8f6a66,"Sarah Molefe",Psychologist,MP907885,HPCSA,Good Standing,Western Cape,94,true,Low
125c2b01-903d-4902-a545-ef557ed3bc7a,"Sipho Zuma",Advocate,LP177339,LPC,Practising,Northern Cape,90,true,Low
de94049e-e9c6-4736-872a-526ea68e4cf1,"Lerato Botha",Advocate,LP557454,LPC,Struck Off,Gauteng,1,false,Critical
6f79b683-4327-4210-a594-1850d7f3ef8e,"Nomsa Muller",Specialist,MP696008,HPCSA,Good Standing,Eastern Cape,93,true,Low
63d16fb3-c967-4074-9c33-0a9b83f45876,"Musa Ndlovu",Doctor,MP207442,HPCSA,Suspended,Limpopo,43,true,Medium
a139471a-424d-4f0f-a9e4-f6aa3ed83fe6,"Sipho Khuma",Attorney,LP444376,LPC,Struck Off,Western Cape,14,false,Critical
cbf8b54b-3b4a-4e7c-997a-32a131761a12,"Tumi Dlamini",Advocate,LP981870,LPC,Active,Mpumalanga,97,true,Low
773889c7-c36e-4393-b924-ecb50ade008f,"Sipho Dlamini",Specialist,MP202331,HPCSA,Practising,Free State,94,true,Low
d6315b64-386e-48ef-982e-6d0c8958a202,"Sipho Smith",Doctor,MP242571,HPCSA,Suspended,Gauteng,41,true,Medium
c0ab41ca-5b42-4192-87d1-5fac4d1bc682,"Musa Zuma",Psychologist,MP382093,HPCSA,Active,Northern Cape,94,true,Low
ee6c363d-8766-4d5a-b244-a2eac5956d6a,"John Grootboom",Specialist,MP654130,HPCSA,Struck Off,Free State,3,false,Critical
c2a3a019-1680-499d-bb0f-473df8af0d56,"Chris Smit",Nurse,REG26247,SANC,Struck Off,Northern Cape,8,false,Critical
5d1b2ac4-1b5b-42d2-873d-6b83cbd7eb89,"Sarah Zuma",Doctor,MP100904,HPCSA,Struck Off,Western Cape,30,false,Critical
8dae4945-100c-4d84-a9d5-07ec2fc495e6,"Sipho Dlamini",Nurse,REG89587,SANC,Good Standing,Free State,93,true,Low
84b2cfe1-3d84-41d8-8a3e-3365164ac140,"Chris Smit",Doctor,MP521940,HPCSA,Good Standing,Northern Cape,97,true,Low
43190f93-35b8-47b8-bed6-57079be0fe62,"Tumi Smit",Psychologist,MP309293,HPCSA,Practising,Limpopo,97,true,Low
72e92c4e-b87f-4c19-af9b-9c1529261c84,"Sipho Dlamini",Nurse,REG36071,SANC,Suspended,KwaZulu-Natal,43,true,Medium
aa0da298-2bc5-4ae3-954b-8b741aa3d074,"Sarah Grootboom",Psychologist,MP694711,HPCSA,Struck Off,Eastern Cape,18,false,Critical
a4cedba1-6761-40e0-aa45-0783b75f70e0,"Musa Grootboom",Nurse,REG58788,SANC,Active,Limpopo,100,true,Low
df6f231d-8b16-459a-8ac5-643ed3fcbaf4,"Sarah Zuma",Nurse,REG24149,SANC,Struck Off,Western Cape,19,false,Critical
b5cda52f-5304-4b9d-b6c7-fed765542ee5,"Chris Ndlovu",Specialist,MP775903,HPCSA,Good Standing,Limpopo,94,true,Low
2dbaa581-2cd8-451b-8432-cc4bb220b960,"Tumi Ndlovu",Attorney,LP750772,LPC,Suspended,North West,43,true,Medium
f795d2ac-d276-4da8-9137-b0c66a14d9ef,"Chris Khuma",Psychologist,MP339737,HPCSA,Suspended,KwaZulu-Natal,56,true,Medium
799e6b05-ad06-4be9-99ff-b40c58bd673c,"Musa Dlamini",Advocate,LP325051,LPC,Struck Off,KwaZulu-Natal,11,false,Critical
29f509e1-d53c-446f-85a1-8dcab37c12ee,"Lindiwe Ndlovu",Attorney,LP727163,LPC,Active,Limpopo,93,true,Low
930a71ce-dca8-48e3-b391-91824dc1630c,"Kevin Khuma",Psychologist,MP569359,HPCSA,Active,Eastern Cape,94,true,Low
7dd772a8-d87e-4ff1-a058-fd68e727064c,"Sipho Smith",Doctor,MP482346,HPCSA,Struck Off,KwaZulu-Natal,23,false,Critical
4c647e4f-8ddd-4a3d-bb9f-fd8f47dc0f8a,"Lerato Smith",Attorney,LP342686,LPC,Good Standing,Northern Cape,96,true,Low
9f5fc4df-5370-4413-9e9e-340f2c9e569a,"Sipho Dlamini",Advocate,LP325521,LPC,Active,Limpopo,91,true,Low
15514f65-6840-483c-a2e7-46231a9ea603,"Sipho Smit",Doctor,MP196175,HPCSA,Active,KwaZulu-Natal,94,true,Low
f8def734-157f-4751-8647-74684a8bea3c,"Nomsa Molefe",Advocate,LP161040,LPC,Struck Off,Limpopo,18,false,Critical
c2b5b5b2-9b37-4dfc-99b5-b1d290c140f2,"Sarah Molefe",Doctor,MP945710,HPCSA,Good Standing,Northern Cape,99,true,Low
428d7289-1a5c-4840-93d7-87e06f558e70,"Thabo Botha",Advocate,LP989225,LPC,Suspended,Gauteng,51,true,Medium
d11dbb85-085f-4bb1-b05c-1ee1925e54d5,"Lindiwe Smit",Specialist,MP778400,HPCSA,Good Standing,Eastern Cape,99,true,Low
599e4291-b11c-4b58-bca2-e58d8f424383,"Chris Botha",Advocate,LP567037,LPC,Struck Off,Eastern Cape,7,false,Critical
5e10caef-2a1f-4cec-bfd3-5f5eac1839fd,"Jane Zuma",Advocate,LP400040,LPC,Suspended,KwaZulu-Natal,59,true,Medium
c5cb655c-482b-4ad3-928e-d531534035f0,"Jane Grootboom",Doctor,MP338672,HPCSA,Struck Off,Eastern Cape,18,false,Critical
a3e4df84-6f54-4c31-a889-f1ec1a0c28d6,"Chris Muller",Specialist,MP673068,HPCSA,Practising,Mpumalanga,100,true,Low
8a8c8fe1-74ce-4f5b-9f0d-c5bc9d6cee5c,"Thabo Molefe",Nurse,REG11026,SANC,Struck Off,North West,18,false,Critical
d1e31ee0-bffa-4f5f-852b-bb0d208f77be,"Sarah Grootboom",Attorney,LP622198,LPC,Suspended,KwaZulu-Natal,52,true,Medium
a0b5c1c8-4f48-4628-8883-6e32b40cd753,"Lindiwe Smith",Nurse,REG54055,SANC,Practising,Mpumalanga,97,true,Low
5c945125-edf8-4731-9e8a-aec40cfbcbcf,"Thabo Grootboom",Attorney,LP167983,LPC,Suspended,Western Cape,56,true,Medium
a38311de-20d9-4b57-8aeb-af85cee19799,"Thabo Dlamini",Nurse,REG90843,SANC,Struck Off,Eastern Cape,4,false,Critical
6110e65a-2af2-43c3-be1c-65268699ec7b,"Jane Botha",Advocate,LP392150,LPC,Suspended,North West,42,true,Medium
b69677e0-1ad4-48fd-88aa-fa13065b63bd,"John Ndlovu",Psychologist,MP641990,HPCSA,Suspended,Northern Cape,42,true,Medium
12a7d144-5864-4323-9cbd-37fd2746bf6e,"Musa Ndlovu",Specialist,MP377506,HPCSA,Good Standing,Northern Cape,96,true,Low
e9748d7c-6808-4df7-a54d-6f62c8c01b32,"Chris Zuma",Psychologist,MP344194,HPCSA,Struck Off,Western Cape,25,false,Critical
67f85939-a77b-4b70-9c3e-0cae8660d0de,"Chris Muller",Doctor,MP873284,HPCSA,Struck Off,Limpopo,27,false,Critical
37f7f44b-2e6c-4a8d-acbf-4c3694cd352a,"Lerato Grootboom",Nurse,REG40920,SANC,Practising,Gauteng,90,true,Low
f972cde1-1f96-4e7b-b077-b6f798c64cd3,"Thabo Khuma",Nurse,REG11645,SANC,Struck Off,Eastern Cape,7,false,Critical
60a56442-3632-4bd3-849c-fe906e3379de,"Lindiwe Grootboom",Attorney,LP547432,LPC,Active,KwaZulu-Natal,91,true,Low
09211c4c-b260-4894-94b5-6d7b565fc527,"Chris Dlamini",Specialist,MP847977,HPCSA,Good Standing,KwaZulu-Natal,90,true,Low
0f5a721a-7736-485f-addc-2ddc66d86981,"Chris Khuma",Attorney,LP370116,LPC,Struck Off,Free State,25,false,Critical
89c59d3c-e710-4713-83d1-741ed717a8f8,"Tumi Muller",Psychologist,MP653321,HPCSA,Active,Limpopo,100,true,Low
6e40b68b-0220-49d7-a4d4-142feb09ea0e,"Lerato Ndlovu",Psychologist,MP674597,HPCSA,Active,Western Cape,94,true,Low
fa32a730-11a6-4e32-8dbe-09c98387cfd8,"Thabo Molefe",Doctor,MP947615,HPCSA,Suspended,Western Cape,41,true,Medium
c88bf351-835b-4767-a352-f26b9aca74fc,"Kevin Molefe",Doctor,MP378666,HPCSA,Good Standing,Mpumalanga,90,true,Low
ab3dc898-9ac9-46b6-95bc-e1eb483071d4,"Thabo Dlamini",Specialist,MP315530,HPCSA,Suspended,Eastern Cape,43,true,Medium
a5ae726c-251b-418d-a1ca-2e4143b3644f,"Chris Khuma",Nurse,REG68050,SANC,Suspended,KwaZulu-Natal,53,true,Medium
ba65da32-f911-4844-9fdb-db07c9fedcac,"Thabo Smith",Nurse,REG14925,SANC,Suspended,Western Cape,47,true,Medium
3cf28fe9-3f59-4dd2-ade8-aeea488cf2f2,"Tumi Zuma",Specialist,MP923288,HPCSA,Struck Off,KwaZulu-Natal,0,false,Critical
a2fb35fd-1c65-4e9b-82b0-edfc29ee5a50,"John Muller",Attorney,LP622881,LPC,Good Standing,Limpopo,98,true,Low
cb062e31-60fd-47b5-888b-520bd84b9684,"Musa Zuma",Nurse,REG54940,SANC,Good Standing,Limpopo,97,true,Low
ef9c4587-681b-4660-8db2-36297383f8d9,"Sarah Smit",Advocate,LP836823,LPC,Practising,North West,98,true,Low
5b5fddef-a4e4-44e7-8091-be513f87640b,"Chris Botha",Nurse,REG57343,SANC,Practising,North West,95,true,Low
f219b1fb-7aa3-42bd-b129-5ed5815807a6,"Sarah Grootboom",Doctor,MP866687,HPCSA,Good Standing,Eastern Cape,96,true,Low
